,Preço do aluguel (escala log)
8449,5.153291594497779
14977,6.625392368007956
11163,6.093569770045136
6561,5.476463551931511
1944,6.2422232654551655
2893,7.601402334583733
8105,5.780743515792329
2002,5.556828061699537
19195,5.877735781779639
22882,5.666426688112432
25147,5.891644211825772
9162,5.808142489980444
19377,6.897704943128636
21052,5.327876168789581
26124,5.153291594497779
416,6.3473892096560105
6576,5.220355825078324
651,5.869296913133774
10217,5.60947179518496
22323,5.6937321388027
28877,5.093750200806762
8354,5.14166355650266
12593,5.953243334287785
9322,4.61512051684126
6234,8.0774471493312
17477,5.049856007249537
16841,7.00397413672268
8557,5.638354669333745
26752,5.062595033026967
29164,5.420534999272286
16511,5.170483995038151
19637,6.322565239927284
701,6.519147287940395
27930,6.186208623900494
13018,4.605170185988092
22416,6.049733455231958
8663,7.107425474110705
23238,6.111467339502679
18806,6.111467339502679
8714,7.335633981927201
7668,5.613128106388071
15793,6.16541785423142
17626,6.144185634125646
14463,5.62040086571715
25390,5.583496308781699
28751,5.262690188904886
14198,5.049856007249537
24454,5.220355825078324
18145,8.186742787113518
10168,5.3706380281276624
11869,6.285998094508865
24788,5.272999558563747
9298,5.484796933490655
13553,6.90875477931522
9838,5.10594547390058
27967,8.987321812850125
9539,5.501258210544727
17048,4.605170185988092
14224,6.206575926724928
11153,5.8664680569332965
25278,5.438079308923196
7138,5.204006687076795
18069,6.773080375655535
335,5.676753802268282
22972,7.496097345175956
9161,5.308267697401205
2374,7.492760300922379
9922,6.673297967767654
19929,5.303304908059076
13487,6.495265555937008
27655,5.908082938168931
17869,5.777652323222656
12167,6.255750041753367
6607,6.483107351457199
11443,5.69035945432406
12483,5.950642552587727
19474,5.648974238161206
20785,5.575949103146316
4245,5.438079308923196
3910,5.438079308923196
26832,6.836259277277067
15168,5.220355825078324
3705,6.508769136971682
23909,5.313205979041787
1224,6.98100574072173
15709,6.045005314036012
13437,5.755742213586912
638,5.525452939131784
4704,4.59511985013459
24334,6.133398042996649
9530,6.385194398997726
12729,5.54907608489522
19922,5.583496308781699
2687,6.68586094706836
10868,7.565793282428515
16418,5.583496308781699
16119,5.087596335232384
5130,6.175867270105761
22862,5.768320995793772
11327,8.24301946898925
13424,5.828945617610208
4821,5.908082938168931
11476,5.556828061699537
7379,5.087596335232384
3984,6.90875477931522
4265,5.25227342804663
10312,5.480638923341991
10586,5.318119993844216
3381,5.746203190540153
8161,5.726847747587197
28679,5.3612921657094255
28404,5.236441962829949
3634,7.616283561580385
27713,6.665683717782408
9154,7.090909822079984
22578,6.030685260261263
12022,5.976350909297934
2467,5.41610040220442
3522,7.027314514039777
16671,5.993961427306569
23467,5.891644211825772
28256,6.09807428216624
29444,6.421622267806518
8466,5.153291594497779
20589,5.5053315359323625
20477,6.338594078203183
10030,5.564520407322694
2616,7.327123292259293
9214,5.3981627015177525
3287,6.133398042996649
2638,6.944087208229528
11048,5.298317366548036
17621,5.937536205082426
2323,5.627621113690637
22813,5.834810737062605
4692,5.332718793265369
6682,5.198497031265826
23139,4.90527477843843
25973,4.844187086458591
10210,6.429719478039138
27137,6.023447592961033
17148,5.521460917862246
1891,7.789868559054706
7784,5.796057750765372
21595,6.20050917404269
28698,5.62040086571715
23746,5.648974238161206
3422,5.068904202220232
21349,5.5053315359323625
25545,4.700480365792417
13793,6.169610732491456
2879,6.253828811575473
22130,5.575949103146316
11356,5.560681631015528
17512,6.415096959171596
20019,5.560681631015528
13510,5.3981627015177525
5816,5.389071729816501
7508,6.4692503167957724
19667,6.306275286948016
23241,5.666426688112432
3277,7.00397413672268
19292,6.150602768446279
24343,5.093750200806762
9331,5.834810737062605
24657,5.863631175598097
5421,6.173786103901937
16329,5.707110264748875
26608,6.595780513961311
11544,6.408528791059498
16746,4.672828834461906
26117,5.961005339623274
18970,5.849324779946859
616,6.927557906278317
12148,5.777652323222656
20015,6.871091294610546
21747,6.137727054086234
4504,6.877296071497429
23353,6.311734809152915
1437,5.225746673713202
25125,6.8501261661455
19432,5.393627546352362
10952,5.991464547107982
17913,5.247024072160486
24338,5.493061443340548
1231,5.673323267171493
531,6.928537818164665
17825,6.376726947898627
28857,4.795790545596741
23103,4.7535901911063645
23565,6.519147287940395
3207,6.692083742506628
5847,7.438971592395862
10968,6.517671272912275
13271,5.2574953720277815
8742,5.786897381366708
3355,6.415096959171596
14197,4.927253685157205
2862,5.860786223465865
9027,5.384495062789089
28663,5.966146739123692
13008,6.222576268071369
11450,6.206575926724928
5802,5.288267030694535
9570,6.0867747269123065
14398,6.947937068614969
8969,6.285998094508865
19798,5.5093883366279774
27783,5.484796933490655
11983,4.30406509320417
6914,5.337538079701318
24480,5.713732805509369
14726,5.010635294096256
175,6.228511003591184
17866,4.90527477843843
18986,4.795790545596741
25835,5.579729825986222
9804,5.153291594497779
2930,7.699842407396986
16842,6.530877627725885
10212,6.996681488176539
12821,5.19295685089021
24694,6.331501849893691
9559,7.208600337960199
23143,7.090909822079984
6417,6.077642243349034
9622,6.184148890937483
21332,5.83773044716594
16710,6.952728644624869
3653,6.222576268071369
2519,6.111467339502679
3147,5.8522024797744745
10549,5.860786223465865
16706,5.60947179518496
24537,4.465908118654584
6648,6.263398262591624
28650,5.645446897643238
17333,5.602118820879701
8309,7.04141166379481
15274,6.274762021241939
7095,5.468060141135132
25878,6.655440350367647
9807,6.20455776256869
13740,5.564520407322694
1574,5.517452896464707
6815,5.765191102784844
1349,5.683579767338681
12058,6.470799503782602
7908,5.846438775057725
27850,6.040254711277414
8517,8.006700845440367
5071,7.601402334583733
6127,5.3230099791384085
3223,7.262628600974241
22944,6.431331081933479
265,7.294377299288821
15016,5.872117789475416
15410,5.723585101952381
25265,5.147494476813453
21517,6.318968113746434
7500,6.980075940561763
6950,5.493061443340548
6039,5.8664680569332965
24646,4.77912349311153
14355,6.478509642208569
12657,5.991464547107982
15640,6.68586094706836
7930,6.698268054115413
25157,6.035481432524756
5512,5.717027701406222
13474,5.991464547107982
11868,6.248042874508429
13492,6.786716950605081
24921,5.683579767338681
14187,7.115582126184454
16936,6.293419278846481
9401,5.030437921392435
12530,5.081404364984463
2127,6.163314804034641
14204,5.2832037287379885
8932,5.375278407684165
83,5.780743515792329
27454,6.278521424165844
9598,5.707110264748875
6933,5.4510384535657
10920,5.564520407322694
16796,5.4510384535657
3244,5.58724865840025
13215,5.529429087511423
4957,5.480638923341991
8300,10.732454131238557
7004,5.720311776607412
29416,4.795790545596741
16557,6.3473892096560105
12739,6.171700597410915
900,6.20455776256869
17547,5.993961427306569
23211,5.605802066295998
5357,5.877735781779639
18367,4.7535901911063645
17813,5.303304908059076
24998,5.634789603169249
1830,7.601402334583733
11203,5.634789603169249
23144,4.812184355372417
19866,5.003946305945459
12579,6.111467339502679
23538,7.351158226430694
3019,7.906915488678587
20822,6.263398262591624
6354,7.114769448366463
21680,5.3706380281276624
1233,5.318119993844216
12753,4.941642422609304
22948,4.934473933130692
6770,6.133398042996649
11376,6.272877006546167
26738,5.0369526024136295
13405,5.976350909297934
9992,8.518392471991719
424,5.424950017481403
18341,4.787491742782046
21806,5.783825182329737
23488,5.303304908059076
16510,5.10594547390058
10727,5.231108616854587
14353,6.9985096422506015
26930,6.651571873589727
809,6.089044875446846
17474,6.1675164908883415
13836,6.51025834052315
15964,6.782192056006791
8156,6.2166061010848646
3341,7.953318346560431
24444,5.58724865840025
20077,6.150602768446279
17704,6.721425700790643
3125,6.910750787961936
28694,4.653960350157523
15258,5.860786223465865
27622,4.787491742782046
12565,5.493061443340548
21078,4.934473933130692
18307,5.25227342804663
6034,5.978885764901122
23818,5.517452896464707
21818,5.60947179518496
714,6.111467339502679
3219,7.004881989712859
21274,5.429345628954441
6052,7.155396301896734
7978,4.875197323201151
2548,5.723585101952381
23084,4.897839799950911
26497,5.393627546352362
1929,7.265429723253953
7729,5.707110264748875
9857,6.68586094706836
9201,5.568344503761097
29097,6.001414877961151
11511,5.659482215759621
3588,5.645446897643238
7606,5.209486152841421
17802,5.594711379601839
14742,5.556828061699537
2608,5.905361848054571
29399,5.298317366548036
25710,4.770684624465665
12367,6.2166061010848646
20603,5.62040086571715
3128,6.320768294250582
17020,5.497168225293202
11798,7.594381242551817
14509,7.30854279753919
15067,5.5909869805108565
26479,5.988961416889864
22907,6.895682697747868
14858,4.74493212836325
7732,8.776167099731275
13577,5.703782474656201
18815,8.18757739559151
6599,7.353722330399631
1847,6.1463292576688975
19366,5.749392985908253
21163,6.133398042996649
20542,5.831882477283517
2188,5.707110264748875
18340,5.525452939131784
17863,5.327876168789581
1298,7.629975707027789
11660,5.707110264748875
19551,6.1675164908883415
2781,5.147494476813453
26407,6.792344427470809
10339,6.175867270105761
24284,6.621405651764134
13053,5.087596335232384
28704,5.564520407322694
29335,6.154858094016418
28410,5.0369526024136295
14994,5.8522024797744745
17123,5.153291594497779
14003,6.3818160174060985
22178,5.521460917862246
5612,6.003887067106539
22887,6.042632833682381
17969,7.030857476116121
16202,5.855071922202427
27733,8.09559870137819
19098,5.484796933490655
1786,6.766191714660351
5163,5.521460917862246
13625,6.335054251498059
28716,6.734591659972948
7685,5.525452939131784
16337,6.0063531596017325
24760,6.214608098422191
15725,8.291797105048733
14658,6.0063531596017325
8670,7.234898420314831
1443,5.634789603169249
6870,5.278114659230517
15763,6.159095388491933
8336,6.298949246855942
7256,7.20414929203594
5865,7.496097345175956
16313,5.135798437050262
25727,5.303304908059076
20397,6.150602768446279
5928,5.602118820879701
1833,6.848005274576363
21408,4.844187086458591
19814,5.973809611869261
29259,6.725033642166843
12267,6.813444599510896
13804,5.420534999272286
4872,6.396929655216146
23492,5.638354669333745
24358,5.220355825078324
27623,5.7745515455444085
1472,5.262690188904886
19761,4.912654885736052
3233,6.997595982981927
27522,5.805134968916488
24443,6.089044875446846
1026,6.0330862217988015
6692,5.60947179518496
3559,5.82600010738045
8485,6.665683717782408
1174,6.07073772800249
18676,6.194405391104672
8057,7.144407180321139
16357,5.973809611869261
24199,5.755742213586912
12933,5.662960480135946
20859,4.890349128221754
11488,6.311734809152915
10133,6.373319789577012
17189,4.51085950651685
18423,5.638354669333745
2267,8.969414650866176
15291,4.787491742782046
20687,6.792344427470809
1197,5.3981627015177525
16870,5.973809611869261
26164,5.093750200806762
4577,5.673323267171493
5819,7.661997558901893
12539,5.402677381872279
8188,5.765191102784844
6534,5.655991810819852
8040,5.459585514144159
11504,9.061376218836225
13214,6.419994928147142
6876,7.313886831633462
554,5.82600010738045
27114,5.910796644040527
23281,5.676753802268282
18866,6.495265555937008
1440,6.111467339502679
29033,5.733341276897746
20499,6.428105272684596
20577,5.860786223465865
15837,5.6240175061873385
1206,5.736572297479192
9427,5.10594547390058
17623,7.0192966537150445
23339,6.2166061010848646
23725,4.90527477843843
26462,5.19295685089021
11813,5.468060141135132
3848,5.568344503761097
264,6.343880434126331
3740,6.555356891810665
16190,6.771935555839602
6946,10.734242182303689
4182,3.9318256327243257
13263,5.805134968916488
23684,5.755742213586912
25044,5.332718793265369
19958,6.53813982376767
25809,6.0063531596017325
20889,5.220355825078324
26876,5.7745515455444085
21505,5.814130531825066
3349,6.082218910376446
10389,5.860786223465865
20279,5.869296913133774
3334,6.2166061010848646
28437,5.634789603169249
8810,6.481577129276431
20380,6.61338421837956
25853,5.501258210544727
25041,6.131226489483141
21014,6.12029741895095
19381,5.860786223465865
24885,5.545177444479562
1572,6.2166061010848646
13295,5.147494476813453
28203,5.755742213586912
9739,6.329720905522696
10226,7.1308988302963465
21032,5.10594547390058
13610,5.313205979041787
4219,6.913737350659685
21735,6.139884552226255
11626,6.573680166960646
14876,6.698268054115413
12715,5.198497031265826
411,6.008813185442595
820,5.8971538676367405
16308,6.424869023905388
19343,5.8944028342648505
5090,5.4638318050256105
621,5.62040086571715
24768,5.375278407684165
16971,6.829793737512425
21609,5.834810737062605
5575,6.415096959171596
13086,5.472270673671475
744,4.718498871295094
3080,5.087596335232384
15888,5.942799375126701
7885,5.4510384535657
27500,5.648974238161206
11828,7.904703913873747
9405,6.483107351457199
3288,8.364973978438726
6857,5.556828061699537
8377,5.420534999272286
20255,5.3981627015177525
6309,6.598509028614515
21647,5.814130531825066
23118,5.752572638825633
19160,5.749392985908253
7406,5.659482215759621
12350,5.707110264748875
13985,5.497168225293202
8398,6.0063531596017325
20403,6.78897174299217
2165,6.803505257608338
20061,7.640603826393634
15559,6.16541785423142
6717,5.298317366548036
21836,5.2832037287379885
1584,6.2166061010848646
7051,4.934473933130692
18904,5.342334251964811
15115,5.942799375126701
26792,6.259581464064923
11307,5.768320995793772
14946,5.170483995038151
19858,6.293419278846481
3138,5.493061443340548
7570,7.377133712833954
10654,6.175867270105761
29078,5.638354669333745
16319,6.111467339502679
15705,7.489412083508719
28799,5.5053315359323625
18732,5.942799375126701
12591,6.55250788703459
9213,5.37989735354046
11051,4.836281906951478
20793,5.568344503761097
19475,5.303304908059076
22941,6.018593214496234
27867,5.209486152841421
1287,7.074963197966044
23165,6.63200177739563
17843,5.081404364984463
20653,5.69035945432406
5099,6.267200548541362
9100,6.747586526829315
14335,6.641182169740591
29394,5.147494476813453
10506,5.393627546352362
6600,6.102558594613569
7298,6.57507584059962
16882,4.90527477843843
15293,7.00033446027523
8282,5.556828061699537
7793,5.501258210544727
24879,5.176149732573829
23308,6.90875477931522
26221,5.19295685089021
2238,5.802118375377063
4201,7.614312146452
3847,8.951958168569265
9043,6.55250788703459
29243,5.808142489980444
24189,5.91350300563827
3702,5.049856007249537
7416,5.303304908059076
9831,5.3230099791384085
2571,5.303304908059076
25400,6.2166061010848646
20892,5.860786223465865
1338,6.827629234502852
25942,5.707110264748875
25903,6.46302945692067
19797,5.123963979403259
19268,5.5053315359323625
18339,7.6236419465115715
10519,5.313205979041787
28485,5.3471075307174685
17991,6.169610732491456
18600,4.653960350157523
19368,5.7899601708972535
20157,8.764209507142004
22237,5.568344503761097
7545,5.262690188904886
23728,6.061456918928017
19357,5.25227342804663
19795,5.247024072160486
4772,5.840641657373398
21996,6.202535517187923
1807,5.14166355650266
22098,5.981414211254481
14815,5.916202062607435
20064,6.100318952020064
20893,5.111987788356544
25197,4.897839799950911
10354,6.326149473155099
16629,5.3230099791384085
26298,5.2574953720277815
15452,5.420534999272286
29002,6.159095388491933
10880,5.713732805509369
